1886,Product 1886,Product description 1886,7,68.35,Product-1886,8
1887,Product 1887,Product description 1887,35,82.22,Product-1887,12
1888,Product 1888,Product description 1888,43,16.63,Product-1888,5
1889,Product 1889,Product description 1889,12,183.88,Product-1889,14
1890,Product 1890,Product description 1890,11,20.61,Product-1890,7
1891,Product 1891,Product description 1891,2,148.97,Product-1891,19
1892,Product 1892,Product description 1892,33,131.48,Product-1892,3
1893,Product 1893,Product description 1893,19,159.03,Product-1893,14
1894,Product 1894,Product description 1894,43,87.16,Product-1894,3
1895,Product 1895,Product description 1895,27,41.63,Product-1895,12
1896,Product 1896,Product description 1896,24,87.54,Product-1896,14
1897,Product 1897,Product description 1897,14,97.12,Product-1897,14
1898,Product 1898,Product description 1898,36,166.32,Product-1898,16
1899,Product 1899,Product description 1899,14,111.95,Product-1899,3
1900,Product 1900,Product description 1900,35,143.87,Product-1900,1
1901,Product 1901,Product description 1901,6,49.04,Product-1901,15
1902,Product 1902,Product description 1902,50,136.31,Product-1902,14
1903,Product 1903,Product description 1903,27,169.6,Product-1903,20
1904,Product 1904,Product description 1904,17,102.91,Product-1904,18
1905,Product 1905,Product description 1905,13,59.9,Product-1905,4
1906,Product 1906,Product description 1906,32,56.34,Product-1906,2
1907,Product 1907,Product description 1907,12,118.89,Product-1907,14
1908,Product 1908,Product description 1908,42,119.88,Product-1908,7
1909,Product 1909,Product description 1909,11,122.42,Product-1909,17
1910,Product 1910,Product description 1910,45,156.35,Product-1910,16
1911,Product 1911,Product description 1911,44,36.97,Product-1911,1
1912,Product 1912,Product description 1912,25,162.98,Product-1912,16
1913,Product 1913,Product description 1913,30,190.32,Product-1913,14
1914,Product 1914,Product description 1914,20,183.82,Product-1914,12
1915,Product 1915,Product description 1915,21,29.02,Product-1915,17
1916,Product 1916,Product description 1916,44,32.8,Product-1916,16
1917,Product 1917,Product description 1917,25,185.07,Product-1917,12
1918,Product 1918,Product description 1918,30,30.71,Product-1918,9
1919,Product 1919,Product description 1919,42,105.81,Product-1919,15
1920,Product 1920,Product description 1920,21,12.03,Product-1920,19
1921,Product 1921,Product description 1921,16,20.34,Product-1921,5
1922,Product 1922,Product description 1922,43,136.45,Product-1922,2
1923,Product 1923,Product description 1923,0,69.95,Product-1923,12
1924,Product 1924,Product description 1924,19,64.6,Product-1924,13
1925,Product 1925,Product description 1925,35,57.72,Product-1925,16
1926,Product 1926,Product description 1926,41,167.42,Product-1926,7
1927,Product 1927,Product description 1927,48,123.99,Product-1927,20
1928,Product 1928,Product description 1928,34,65.54,Product-1928,13
1929,Product 1929,Product description 1929,37,155.91,Product-1929,12
1930,Product 1930,Product description 1930,50,65.05,Product-1930,8
1931,Product 1931,Product description 1931,11,180.29,Product-1931,3
1932,Product 1932,Product description 1932,35,105.95,Product-1932,2
1933,Product 1933,Product description 1933,43,155.77,Product-1933,4
1934,Product 1934,Product description 1934,40,181.53,Product-1934,11
1935,Product 1935,Product description 1935,7,66.5,Product-1935,14
1936,Product 1936,Product description 1936,2,100.36,Product-1936,14
1937,Product 1937,Product description 1937,32,66.21,Product-1937,15
1938,Product 1938,Product description 1938,36,196.43,Product-1938,19
1939,Product 1939,Product description 1939,18,187.33,Product-1939,7
1940,Product 1940,Product description 1940,15,123.75,Product-1940,3
1941,Product 1941,Product description 1941,50,96.09,Product-1941,1
1942,Product 1942,Product description 1942,48,42.13,Product-1942,3
1943,Product 1943,Product description 1943,8,42.73,Product-1943,11
1944,Product 1944,Product description 1944,7,145.93,Product-1944,13
1945,Product 1945,Product description 1945,33,96.88,Product-1945,7
1946,Product 1946,Product description 1946,44,177.22,Product-1946,1
1947,Product 1947,Product description 1947,26,30.47,Product-1947,8
1948,Product 1948,Product description 1948,14,58.75,Product-1948,15
1949,Product 1949,Product description 1949,24,82.15,Product-1949,1
1950,Product 1950,Product description 1950,49,159.6,Product-1950,11
1951,Product 1951,Product description 1951,17,110.47,Product-1951,6
1952,Product 1952,Product description 1952,30,9.1,Product-1952,7
1953,Product 1953,Product description 1953,27,49.24,Product-1953,4
1954,Product 1954,Product description 1954,39,168.71,Product-1954,4
1955,Product 1955,Product description 1955,2,98.03,Product-1955,14
1956,Product 1956,Product description 1956,38,138.45,Product-1956,3
1957,Product 1957,Product description 1957,3,8.17,Product-1957,4
1958,Product 1958,Product description 1958,19,184.22,Product-1958,9
1959,Product 1959,Product description 1959,2,140.89,Product-1959,10
1960,Product 1960,Product description 1960,16,34.35,Product-1960,3
1961,Product 1961,Product description 1961,43,76.19,Product-1961,12
1962,Product 1962,Product description 1962,34,142.82,Product-1962,12
1963,Product 1963,Product description 1963,18,174.52,Product-1963,5
1964,Product 1964,Product description 1964,19,200.57,Product-1964,11
1965,Product 1965,Product description 1965,46,101.82,Product-1965,12
1966,Product 1966,Product description 1966,38,23.94,Product-1966,17
1967,Product 1967,Product description 1967,14,187.05,Product-1967,15
1968,Product 1968,Product description 1968,12,121.75,Product-1968,16
1969,Product 1969,Product description 1969,21,197.32,Product-1969,14
1970,Product 1970,Product description 1970,5,146.32,Product-1970,9
1971,Product 1971,Product description 1971,45,179.24,Product-1971,16
1972,Product 1972,Product description 1972,32,70.75,Product-1972,3
1973,Product 1973,Product description 1973,45,102.25,Product-1973,19
1974,Product 1974,Product description 1974,30,186.27,Product-1974,7
1975,Product 1975,Product description 1975,40,64.83,Product-1975,4
1976,Product 1976,Product description 1976,13,31.24,Product-1976,7
1977,Product 1977,Product description 1977,18,109.21,Product-1977,17
1978,Product 1978,Product description 1978,43,49.45,Product-1978,3
1979,Product 1979,Product description 1979,40,103.21,Product-1979,3
1980,Product 1980,Product description 1980,15,4.11,Product-1980,7
1981,Product 1981,Product description 1981,12,79.72,Product-1981,2
1982,Product 1982,Product description 1982,20,177.67,Product-1982,8
1983,Product 1983,Product description 1983,43,106.09,Product-1983,15
1984,Product 1984,Product description 1984,10,73.22,Product-1984,15
1985,Product 1985,Product description 1985,35,16.22,Product-1985,14
1986,Product 1986,Product description 1986,43,121.29,Product-1986,6
1987,Product 1987,Product description 1987,12,34.59,Product-1987,18
1988,Product 1988,Product description 1988,9,68.81,Product-1988,10
1989,Product 1989,Product description 1989,21,90.08,Product-1989,13
1990,Product 1990,Product description 1990,38,108.8,Product-1990,13
1991,Product 1991,Product description 1991,6,157.39,Product-1991,14
1992,Product 1992,Product description 1992,2,52.86,Product-1992,19
1993,Product 1993,Product description 1993,48,112.93,Product-1993,17
1994,Product 1994,Product description 1994,48,62.3,Product-1994,3
1995,Product 1995,Product description 1995,2,165.64,Product-1995,20
1996,Product 1996,Product description 1996,27,10.71,Product-1996,13
1997,Product 1997,Product description 1997,41,163.04,Product-1997,15
1998,Product 1998,Product description 1998,5,196.78,Product-1998,9
1999,Product 1999,Product description 1999,43,110.33,Product-1999,9
2000,Product 2000,Product description 2000,20,29.73,Product-2000,17
2001,Product 2001,Product description 2001,48,78.22,Product-2001,4
2002,Product 2002,Product description 2002,44,55.75,Product-2002,13
2003,Product 2003,Product description 2003,14,9.1,Product-2003,20
2004,Product 2004,Product description 2004,34,164.21,Product-2004,2
2005,Product 2005,Product description 2005,18,147.06,Product-2005,13
2006,Product 2006,Product description 2006,8,59.18,Product-2006,5
2007,Product 2007,Product description 2007,27,167.44,Product-2007,11
2008,Product 2008,Product description 2008,42,103.31,Product-2008,3
2009,Product 2009,Product description 2009,23,32.03,Product-2009,9
2010,Product 2010,Product description 2010,32,186.91,Product-2010,11
2011,Product 2011,Product description 2011,20,95.13,Product-2011,15
2012,Product 2012,Product description 2012,29,81.25,Product-2012,2
2013,Product 2013,Product description 2013,22,62.33,Product-2013,14
2014,Product 2014,Product description 2014,22,190.68,Product-2014,7
2015,Product 2015,Product description 2015,8,99.61,Product-2015,15
2016,Product 2016,Product description 2016,24,98.27,Product-2016,6
2017,Product 2017,Product description 2017,33,127.03,Product-2017,11
2018,Product 2018,Product description 2018,2,151.23,Product-2018,13
2019,Product 2019,Product description 2019,33,106.47,Product-2019,18
2020,Product 2020,Product description 2020,24,155.45,Product-2020,15
2021,Product 2021,Product description 2021,18,53.48,Product-2021,15
2022,Product 2022,Product description 2022,28,49.61,Product-2022,19
2023,Product 2023,Product description 2023,38,197.67,Product-2023,17
2024,Product 2024,Product description 2024,33,150.68,Product-2024,2
2025,Product 2025,Product description 2025,29,175.16,Product-2025,10
2026,Product 2026,Product description 2026,42,158.57,Product-2026,10
2027,Product 2027,Product description 2027,31,25.7,Product-2027,10
2028,Product 2028,Product description 2028,47,84.2,Product-2028,15
2029,Product 2029,Product description 2029,45,121.47,Product-2029,10
2030,Product 2030,Product description 2030,45,141.89,Product-2030,18
2031,Product 2031,Product description 2031,25,88.38,Product-2031,4
2032,Product 2032,Product description 2032,44,99.7,Product-2032,6
2033,Product 2033,Product description 2033,28,156.48,Product-2033,10
2034,Product 2034,Product description 2034,31,98.11,Product-2034,13
2035,Product 2035,Product description 2035,9,93.34,Product-2035,4
2036,Product 2036,Product description 2036,44,150.9,Product-2036,3
2037,Product 2037,Product description 2037,43,148.54,Product-2037,20
2038,Product 2038,Product description 2038,4,173.81,Product-2038,8
2039,Product 2039,Product description 2039,27,127.61,Product-2039,8
2040,Product 2040,Product description 2040,32,155.86,Product-2040,10
2041,Product 2041,Product description 2041,34,80.6,Product-2041,11
2042,Product 2042,Product description 2042,5,169.24,Product-2042,19
2043,Product 2043,Product description 2043,4,199.3,Product-2043,12
2044,Product 2044,Product description 2044,37,63.21,Product-2044,14
2045,Product 2045,Product description 2045,38,112.5,Product-2045,6
2046,Product 2046,Product description 2046,15,162.32,Product-2046,18
2047,Product 2047,Product description 2047,10,103.45,Product-2047,11
2048,Product 2048,Product description 2048,32,151.51,Product-2048,14
2049,Product 2049,Product description 2049,3,76.24,Product-2049,19
2050,Product 2050,Product description 2050,5,61.57,Product-2050,10
2051,Product 2051,Product description 2051,47,3.72,Product-2051,18
2052,Product 2052,Product description 2052,50,93.03,Product-2052,17
2053,Product 2053,Product description 2053,2,132.84,Product-2053,1
2054,Product 2054,Product description 2054,8,118.47,Product-2054,9
2055,Product 2055,Product description 2055,11,19.31,Product-2055,18
2056,Product 2056,Product description 2056,30,52.54,Product-2056,1
2057,Product 2057,Product description 2057,5,14.75,Product-2057,5
2058,Product 2058,Product description 2058,39,156.55,Product-2058,6
2059,Product 2059,Product description 2059,19,92.6,Product-2059,5
2060,Product 2060,Product description 2060,21,194.67,Product-2060,18
2061,Product 2061,Product description 2061,37,153.82,Product-2061,4
2062,Product 2062,Product description 2062,25,76.54,Product-2062,11
2063,Product 2063,Product description 2063,39,11.28,Product-2063,2
2064,Product 2064,Product description 2064,33,67.3,Product-2064,10
2065,Product 2065,Product description 2065,1,105.37,Product-2065,7
2066,Product 2066,Product description 2066,35,200.54,Product-2066,16
2067,Product 2067,Product description 2067,24,59.95,Product-2067,8
2068,Product 2068,Product description 2068,49,8.69,Product-2068,12
2069,Product 2069,Product description 2069,10,156.38,Product-2069,3
2070,Product 2070,Product description 2070,9,125.26,Product-2070,11
2071,Product 2071,Product description 2071,27,73.53,Product-2071,6
2072,Product 2072,Product description 2072,17,184.18,Product-2072,14
2073,Product 2073,Product description 2073,20,74.77,Product-2073,18
2074,Product 2074,Product description 2074,44,186.65,Product-2074,2
2075,Product 2075,Product description 2075,27,136.02,Product-2075,14
2076,Product 2076,Product description 2076,25,103.2,Product-2076,20
2077,Product 2077,Product description 2077,30,94.42,Product-2077,5
2078,Product 2078,Product description 2078,31,181.22,Product-2078,1
2079,Product 2079,Product description 2079,11,162.24,Product-2079,15
2080,Product 2080,Product description 2080,17,131.72,Product-2080,1
2081,Product 2081,Product description 2081,3,18.51,Product-2081,5
2082,Product 2082,Product description 2082,21,122.56,Product-2082,16
2083,Product 2083,Product description 2083,14,134.18,Product-2083,19
2084,Product 2084,Product description 2084,11,194.22,Product-2084,16
2085,Product 2085,Product description 2085,6,170.57,Product-2085,14
2086,Product 2086,Product description 2086,38,96.27,Product-2086,13
2087,Product 2087,Product description 2087,15,72.66,Product-2087,17
2088,Product 2088,Product description 2088,50,167.72,Product-2088,5
2089,Product 2089,Product description 2089,46,69.54,Product-2089,2
2090,Product 2090,Product description 2090,38,162.76,Product-2090,10
2091,Product 2091,Product description 2091,37,109.74,Product-2091,17
2092,Product 2092,Product description 2092,40,90.4,Product-2092,17
2093,Product 2093,Product description 2093,20,38.49,Product-2093,4
2094,Product 2094,Product description 2094,45,65.02,Product-2094,1
2095,Product 2095,Product description 2095,19,131.9,Product-2095,9
2096,Product 2096,Product description 2096,38,166.43,Product-2096,19
2097,Product 2097,Product description 2097,40,141.05,Product-2097,19
2098,Product 2098,Product description 2098,40,183.32,Product-2098,17
2099,Product 2099,Product description 2099,5,79.52,Product-2099,8
2100,Product 2100,Product description 2100,12,11.02,Product-2100,11
2101,Product 2101,Product description 2101,35,52.36,Product-2101,4
2102,Product 2102,Product description 2102,44,74.36,Product-2102,8
2103,Product 2103,Product description 2103,18,104.55,Product-2103,6
2104,Product 2104,Product description 2104,7,2.21,Product-2104,1
2105,Product 2105,Product description 2105,39,40.17,Product-2105,8
2106,Product 2106,Product description 2106,7,47.7,Product-2106,13
2107,Product 2107,Product description 2107,8,190.96,Product-2107,5
2108,Product 2108,Product description 2108,33,193.48,Product-2108,13
2109,Product 2109,Product description 2109,43,173.12,Product-2109,4
2110,Product 2110,Product description 2110,46,125.94,Product-2110,14
2111,Product 2111,Product description 2111,44,89.86,Product-2111,14
2112,Product 2112,Product description 2112,23,19.11,Product-2112,8
2113,Product 2113,Product description 2113,13,120.73,Product-2113,1
2114,Product 2114,Product description 2114,12,106.63,Product-2114,14
2115,Product 2115,Product description 2115,49,66.89,Product-2115,12
2116,Product 2116,Product description 2116,41,174.38,Product-2116,15
2117,Product 2117,Product description 2117,26,198.75,Product-2117,19
2118,Product 2118,Product description 2118,21,18.36,Product-2118,10
2119,Product 2119,Product description 2119,46,196.25,Product-2119,15
2120,Product 2120,Product description 2120,28,78.88,Product-2120,4
2121,Product 2121,Product description 2121,41,127.71,Product-2121,9
2122,Product 2122,Product description 2122,26,81.8,Product-2122,9
2123,Product 2123,Product description 2123,45,28.18,Product-2123,6
2124,Product 2124,Product description 2124,10,30.77,Product-2124,4
2125,Product 2125,Product description 2125,25,188.73,Product-2125,15
2126,Product 2126,Product description 2126,43,182.2,Product-2126,20
2127,Product 2127,Product description 2127,24,87.32,Product-2127,2
2128,Product 2128,Product description 2128,44,82.73,Product-2128,3
2129,Product 2129,Product description 2129,24,90.38,Product-2129,20
2130,Product 2130,Product description 2130,7,12.93,Product-2130,7
2131,Product 2131,Product description 2131,42,28.62,Product-2131,13
2132,Product 2132,Product description 2132,12,26.57,Product-2132,10
2133,Product 2133,Product description 2133,24,78.33,Product-2133,6
2134,Product 2134,Product description 2134,32,54.36,Product-2134,19
2135,Product 2135,Product description 2135,2,49.41,Product-2135,4
2136,Product 2136,Product description 2136,45,113.38,Product-2136,11
2137,Product 2137,Product description 2137,6,118.37,Product-2137,11
2138,Product 2138,Product description 2138,0,160.65,Product-2138,20
2139,Product 2139,Product description 2139,49,193.25,Product-2139,19
2140,Product 2140,Product description 2140,7,52.57,Product-2140,6
2141,Product 2141,Product description 2141,28,192.11,Product-2141,14
2142,Product 2142,Product description 2142,38,43.09,Product-2142,14
2143,Product 2143,Product description 2143,47,136.14,Product-2143,19
2144,Product 2144,Product description 2144,12,70.17,Product-2144,17
2145,Product 2145,Product description 2145,26,62.58,Product-2145,4
2146,Product 2146,Product description 2146,22,149.83,Product-2146,6
2147,Product 2147,Product description 2147,34,132.8,Product-2147,1
2148,Product 2148,Product description 2148,26,59,Product-2148,13
2149,Product 2149,Product description 2149,16,45.54,Product-2149,2
2150,Product 2150,Product description 2150,37,28.38,Product-2150,11
2151,Product 2151,Product description 2151,4,53.19,Product-2151,5
2152,Product 2152,Product description 2152,40,22.33,Product-2152,10
2153,Product 2153,Product description 2153,25,110.39,Product-2153,12
2154,Product 2154,Product description 2154,49,76.46,Product-2154,11
2155,Product 2155,Product description 2155,46,145.4,Product-2155,11
2156,Product 2156,Product description 2156,38,195.61,Product-2156,3
2157,Product 2157,Product description 2157,3,182.88,Product-2157,11
2158,Product 2158,Product description 2158,16,93.99,Product-2158,1
2159,Product 2159,Product description 2159,31,107.69,Product-2159,15
2160,Product 2160,Product description 2160,0,100.08,Product-2160,7
2161,Product 2161,Product description 2161,28,147.52,Product-2161,19
2162,Product 2162,Product description 2162,25,151.99,Product-2162,3
2163,Product 2163,Product description 2163,32,197.15,Product-2163,6
2164,Product 2164,Product description 2164,11,163.7,Product-2164,10
2165,Product 2165,Product description 2165,45,59.38,Product-2165,15
2166,Product 2166,Product description 2166,6,176.68,Product-2166,9
2167,Product 2167,Product description 2167,40,45.92,Product-2167,11
2168,Product 2168,Product description 2168,7,52.42,Product-2168,8
2169,Product 2169,Product description 2169,14,7.56,Product-2169,11
2170,Product 2170,Product description 2170,4,197.74,Product-2170,11
2171,Product 2171,Product description 2171,13,177.42,Product-2171,12
2172,Product 2172,Product description 2172,34,95.65,Product-2172,15
2173,Product 2173,Product description 2173,36,83.14,Product-2173,18
2174,Product 2174,Product description 2174,23,165.02,Product-2174,17
2175,Product 2175,Product description 2175,15,122.53,Product-2175,13
2176,Product 2176,Product description 2176,0,59.89,Product-2176,5
2177,Product 2177,Product description 2177,27,102.1,Product-2177,16
2178,Product 2178,Product description 2178,47,51.02,Product-2178,20
2179,Product 2179,Product description 2179,41,98,Product-2179,20
2180,Product 2180,Product description 2180,31,180.6,Product-2180,12
2181,Product 2181,Product description 2181,48,189.44,Product-2181,3
2182,Product 2182,Product description 2182,3,119.37,Product-2182,1
2183,Product 2183,Product description 2183,46,174.67,Product-2183,15
2184,Product 2184,Product description 2184,20,28.12,Product-2184,12
2185,Product 2185,Product description 2185,37,138.2,Product-2185,9
2186,Product 2186,Product description 2186,14,145.18,Product-2186,7
2187,Product 2187,Product description 2187,3,10.39,Product-2187,13
2188,Product 2188,Product description 2188,26,148.26,Product-2188,11
2189,Product 2189,Product description 2189,23,14.26,Product-2189,5
2190,Product 2190,Product description 2190,7,62.44,Product-2190,8
2191,Product 2191,Product description 2191,43,172.97,Product-2191,5
2192,Product 2192,Product description 2192,3,69.11,Product-2192,16
2193,Product 2193,Product description 2193,27,188.06,Product-2193,8
2194,Product 2194,Product description 2194,11,199.65,Product-2194,15
2195,Product 2195,Product description 2195,33,154.19,Product-2195,4
2196,Product 2196,Product description 2196,43,14.59,Product-2196,1
2197,Product 2197,Product description 2197,41,116.24,Product-2197,3
2198,Product 2198,Product description 2198,45,57.71,Product-2198,7
2199,Product 2199,Product description 2199,4,160.11,Product-2199,8
2200,Product 2200,Product description 2200,46,177.96,Product-2200,8
2201,Product 2201,Product description 2201,47,101.45,Product-2201,7
2202,Product 2202,Product description 2202,16,117.76,Product-2202,13
2203,Product 2203,Product description 2203,38,35.09,Product-2203,14
2204,Product 2204,Product description 2204,50,29.99,Product-2204,18
2205,Product 2205,Product description 2205,17,184.9,Product-2205,13
2206,Product 2206,Product description 2206,30,98.52,Product-2206,7
2207,Product 2207,Product description 2207,33,187.16,Product-2207,1
2208,Product 2208,Product description 2208,4,6.11,Product-2208,12
2209,Product 2209,Product description 2209,31,91.31,Product-2209,1
2210,Product 2210,Product description 2210,14,51.45,Product-2210,17
2211,Product 2211,Product description 2211,9,45.25,Product-2211,6
2212,Product 2212,Product description 2212,30,155.72,Product-2212,12
2213,Product 2213,Product description 2213,4,193.83,Product-2213,12
2214,Product 2214,Product description 2214,22,182.94,Product-2214,4
2215,Product 2215,Product description 2215,40,89.13,Product-2215,19
2216,Product 2216,Product description 2216,32,170.35,Product-2216,3
2217,Product 2217,Product description 2217,44,19.64,Product-2217,6
2218,Product 2218,Product description 2218,18,137.6,Product-2218,9
2219,Product 2219,Product description 2219,33,193.8,Product-2219,9
2220,Product 2220,Product description 2220,45,37.01,Product-2220,12
2221,Product 2221,Product description 2221,36,94.61,Product-2221,18
2222,Product 2222,Product description 2222,8,24.4,Product-2222,16
2223,Product 2223,Product description 2223,22,111.81,Product-2223,1
2224,Product 2224,Product description 2224,6,14.16,Product-2224,12
2225,Product 2225,Product description 2225,34,59.06,Product-2225,3
2226,Product 2226,Product description 2226,28,85.53,Product-2226,4
2227,Product 2227,Product description 2227,11,62.48,Product-2227,1
2228,Product 2228,Product description 2228,44,79.4,Product-2228,10
2229,Product 2229,Product description 2229,11,120.59,Product-2229,10
2230,Product 2230,Product description 2230,25,196.21,Product-2230,4
2231,Product 2231,Product description 2231,41,126.59,Product-2231,13
2232,Product 2232,Product description 2232,6,56.53,Product-2232,7
2233,Product 2233,Product description 2233,39,125.54,Product-2233,4
2234,Product 2234,Product description 2234,0,140.38,Product-2234,9
2235,Product 2235,Product description 2235,8,79.35,Product-2235,15
2236,Product 2236,Product description 2236,8,138.97,Product-2236,7
2237,Product 2237,Product description 2237,39,143.19,Product-2237,4
2238,Product 2238,Product description 2238,34,145.24,Product-2238,18
2239,Product 2239,Product description 2239,1,130.65,Product-2239,2
2240,Product 2240,Product description 2240,38,45.22,Product-2240,19
2241,Product 2241,Product description 2241,29,88.66,Product-2241,16
2242,Product 2242,Product description 2242,20,66.48,Product-2242,20
2243,Product 2243,Product description 2243,22,147.59,Product-2243,2
2244,Product 2244,Product description 2244,31,151.82,Product-2244,6
2245,Product 2245,Product description 2245,47,49.34,Product-2245,17
2246,Product 2246,Product description 2246,16,61.66,Product-2246,11
2247,Product 2247,Product description 2247,41,98.81,Product-2247,13
2248,Product 2248,Product description 2248,0,23.54,Product-2248,6
2249,Product 2249,Product description 2249,29,119.09,Product-2249,3
2250,Product 2250,Product description 2250,33,37.93,Product-2250,6
2251,Product 2251,Product description 2251,42,38.3,Product-2251,15
2252,Product 2252,Product description 2252,15,2.83,Product-2252,20
2253,Product 2253,Product description 2253,20,30.73,Product-2253,5
2254,Product 2254,Product description 2254,7,164.16,Product-2254,1
2255,Product 2255,Product description 2255,19,66.19,Product-2255,14
2256,Product 2256,Product description 2256,44,177.36,Product-2256,19
2257,Product 2257,Product description 2257,5,172.16,Product-2257,3
2258,Product 2258,Product description 2258,7,186.38,Product-2258,16
2259,Product 2259,Product description 2259,40,149.39,Product-2259,4
2260,Product 2260,Product description 2260,2,118.04,Product-2260,8
2261,Product 2261,Product description 2261,14,29.15,Product-2261,14
2262,Product 2262,Product description 2262,26,13.16,Product-2262,6
2263,Product 2263,Product description 2263,3,142.27,Product-2263,2
2264,Product 2264,Product description 2264,2,49.11,Product-2264,4
2265,Product 2265,Product description 2265,9,58.45,Product-2265,6
2266,Product 2266,Product description 2266,45,98.81,Product-2266,17
2267,Product 2267,Product description 2267,45,176.54,Product-2267,14
2268,Product 2268,Product description 2268,38,58.46,Product-2268,2
2269,Product 2269,Product description 2269,44,197.1,Product-2269,14
2270,Product 2270,Product description 2270,25,146.76,Product-2270,1
2271,Product 2271,Product description 2271,47,147.14,Product-2271,7
2272,Product 2272,Product description 2272,0,186.59,Product-2272,20
2273,Product 2273,Product description 2273,37,163.67,Product-2273,14
2274,Product 2274,Product description 2274,6,15.13,Product-2274,18
2275,Product 2275,Product description 2275,31,92.67,Product-2275,10
2276,Product 2276,Product description 2276,10,125.8,Product-2276,15
2277,Product 2277,Product description 2277,16,192.44,Product-2277,16
2278,Product 2278,Product description 2278,7,62.6,Product-2278,10
2279,Product 2279,Product description 2279,7,42.76,Product-2279,7
2280,Product 2280,Product description 2280,7,141.48,Product-2280,4
2281,Product 2281,Product description 2281,3,87.87,Product-2281,4
2282,Product 2282,Product description 2282,22,27.34,Product-2282,5
2283,Product 2283,Product description 2283,12,32.23,Product-2283,18
2284,Product 2284,Product description 2284,25,27.58,Product-2284,4
2285,Product 2285,Product description 2285,42,177.35,Product-2285,17
2286,Product 2286,Product description 2286,5,17.12,Product-2286,17
2287,Product 2287,Product description 2287,48,95.49,Product-2287,8
2288,Product 2288,Product description 2288,28,133.49,Product-2288,14
2289,Product 2289,Product description 2289,43,55.44,Product-2289,15
2290,Product 2290,Product description 2290,8,41.04,Product-2290,4
2291,Product 2291,Product description 2291,41,13.41,Product-2291,15
2292,Product 2292,Product description 2292,11,21.29,Product-2292,5
2293,Product 2293,Product description 2293,16,43.58,Product-2293,13
2294,Product 2294,Product description 2294,34,100.63,Product-2294,6
2295,Product 2295,Product description 2295,36,160.65,Product-2295,10
2296,Product 2296,Product description 2296,20,82.42,Product-2296,17
2297,Product 2297,Product description 2297,6,184.76,Product-2297,12
2298,Product 2298,Product description 2298,1,166.86,Product-2298,15
2299,Product 2299,Product description 2299,36,76.9,Product-2299,19
2300,Product 2300,Product description 2300,0,6.1,Product-2300,20
2301,Product 2301,Product description 2301,32,141.16,Product-2301,1
2302,Product 2302,Product description 2302,25,164.89,Product-2302,9
2303,Product 2303,Product description 2303,14,118.61,Product-2303,18
2304,Product 2304,Product description 2304,11,149.02,Product-2304,7
2305,Product 2305,Product description 2305,2,170.55,Product-2305,9
2306,Product 2306,Product description 2306,22,144.73,Product-2306,2
2307,Product 2307,Product description 2307,15,189.27,Product-2307,12
2308,Product 2308,Product description 2308,8,37.35,Product-2308,9
2309,Product 2309,Product description 2309,22,57.84,Product-2309,16
2310,Product 2310,Product description 2310,26,3.37,Product-2310,3
2311,Product 2311,Product description 2311,23,78,Product-2311,19
2312,Product 2312,Product description 2312,27,152.56,Product-2312,20
2313,Product 2313,Product description 2313,16,133.22,Product-2313,16
2314,Product 2314,Product description 2314,0,198.24,Product-2314,11
2315,Product 2315,Product description 2315,30,193.27,Product-2315,1
2316,Product 2316,Product description 2316,39,184.13,Product-2316,20
2317,Product 2317,Product description 2317,9,140.44,Product-2317,11
2318,Product 2318,Product description 2318,33,29.51,Product-2318,8
2319,Product 2319,Product description 2319,22,40.38,Product-2319,10
2320,Product 2320,Product description 2320,18,112.91,Product-2320,11
2321,Product 2321,Product description 2321,37,67.23,Product-2321,12
2322,Product 2322,Product description 2322,5,174.95,Product-2322,1
2323,Product 2323,Product description 2323,24,4.82,Product-2323,12
2324,Product 2324,Product description 2324,30,65.61,Product-2324,20
2325,Product 2325,Product description 2325,3,40.53,Product-2325,8
2326,Product 2326,Product description 2326,39,66.74,Product-2326,2
2327,Product 2327,Product description 2327,28,150.42,Product-2327,10
2328,Product 2328,Product description 2328,21,85.13,Product-2328,15
2329,Product 2329,Product description 2329,16,153.44,Product-2329,16
2330,Product 2330,Product description 2330,28,167.44,Product-2330,3
2331,Product 2331,Product description 2331,14,173.7,Product-2331,18
2332,Product 2332,Product description 2332,10,170.02,Product-2332,16
2333,Product 2333,Product description 2333,30,175.64,Product-2333,5
2334,Product 2334,Product description 2334,50,55.42,Product-2334,4
2335,Product 2335,Product description 2335,37,172.43,Product-2335,20
2336,Product 2336,Product description 2336,18,92.17,Product-2336,3
2337,Product 2337,Product description 2337,14,98.3,Product-2337,14
2338,Product 2338,Product description 2338,29,21.95,Product-2338,16
2339,Product 2339,Product description 2339,6,54.65,Product-2339,7
2340,Product 2340,Product description 2340,30,10.33,Product-2340,4
2341,Product 2341,Product description 2341,33,53.09,Product-2341,8
2342,Product 2342,Product description 2342,42,111.57,Product-2342,11
2343,Product 2343,Product description 2343,44,29.31,Product-2343,14
2344,Product 2344,Product description 2344,24,53.1,Product-2344,17
2345,Product 2345,Product description 2345,2,28.24,Product-2345,17
2346,Product 2346,Product description 2346,8,142.01,Product-2346,9
2347,Product 2347,Product description 2347,27,92.2,Product-2347,1
2348,Product 2348,Product description 2348,19,43.69,Product-2348,20
2349,Product 2349,Product description 2349,16,159.66,Product-2349,13
2350,Product 2350,Product description 2350,9,119.26,Product-2350,11
2351,Product 2351,Product description 2351,41,189.94,Product-2351,7
